Date,Ward,Temp,Humidity,Rainfall,Wind_Speed,Dew_Point,pH,Turbidity,Dissolved_Oxygen,BOD,Qi_pH,Qi_Turbidity,Qi_Dissolved_Oxygen,Qi_BOD,WQI,Reported_Cases,Disease_Type,Hospital_Admissions,Fatalities
2024-02-21,Ward-3,33.6,89.4,79.5,42.5,12.9,7.32,4.54,5.57,3.17,21.33333333333335,90.8,94.0625,105.66666666666666,80.78925000000001,73,Flu,14,2
2024-02-22,Ward-3,21.3,64.0,123.1,32.5,26.6,7.09,4.42,5.91,1.75,5.999999999999991,88.4,90.52083333333331,58.333333333333336,62.57441666666667,13,Cholera,74,5
2024-02-29,Ward-3,31.8,43.7,7.2,34.4,12.4,7.09,2.6,6.79,3.1,5.999999999999991,52.0,81.35416666666666,103.33333333333334,66.23375,79,COVID-19,51,9
2024-03-17,Ward-3,20.4,64.2,82.4,0.5,17.0,7.31,2.76,7.83,4.96,20.666666666666643,55.2,70.52083333333333,165.33333333333334,83.64908333333334,33,Flu,8,5
2024-03-22,Ward-3,24.6,90.7,125.2,22.2,28.8,7.59,2.35,4.68,2.1,39.33333333333333,47.0,103.33333333333334,70.0,70.90666666666667,36,COVID-19,48,1
2024-03-26,Ward-3,35.1,27.5,95.8,30.2,27.3,7.29,3.45,8.33,1.82,19.333333333333336,69.0,65.3125,60.66666666666667,54.48625,100,Dengue,73,7
2024-04-08,Ward-3,30.4,57.8,16.1,28.5,25.3,6.77,4.2,8.1,4.6,-15.333333333333362,84.00000000000001,67.70833333333334,153.33333333333331,76.02083333333334,89,Dengue,14,7
2024-04-10,Ward-3,12.4,82.9,163.1,24.6,8.2,6.73,2.23,4.72,2.13,-17.99999999999997,44.6,102.91666666666666,71.0,58.04766666666668,95,Cholera,9,2
2024-04-11,Ward-3,23.1,56.6,76.9,23.4,7.1,7.09,2.84,6.4,1.3,5.999999999999991,56.8,85.41666666666666,43.333333333333336,51.58299999999999,102,COVID-19,72,1
2024-04-13,Ward-3,19.9,44.9,82.4,13.8,26.2,6.77,2.57,7.52,3.97,-15.333333333333362,51.4,73.75,132.33333333333334,66.97900000000001,95,Cholera,56,8
2024-04-22,Ward-3,14.1,62.8,20.3,46.2,6.3,7.33,2.27,8.59,4.29,22.000000000000007,45.4,62.60416666666667,143.0,73.42941666666668,58,COVID-19,45,1
2024-04-22,Ward-3,14.1,62.8,20.3,46.2,6.3,7.33,2.27,8.59,4.29,22.000000000000007,45.4,62.60416666666667,143.0,73.42941666666668,114,Flu,18,9
2024-04-22,Ward-3,14.1,62.8,20.3,46.2,6.3,6.78,1.23,8.78,4.87,-14.66666666666665,24.6,60.62500000000001,162.33333333333334,66.77516666666668,58,COVID-19,45,1
2024-04-22,Ward-3,14.1,62.8,20.3,46.2,6.3,6.78,1.23,8.78,4.87,-14.66666666666665,24.6,60.62500000000001,162.33333333333334,66.77516666666668,114,Flu,18,9
2024-04-22,Ward-3,38.0,27.5,95.2,31.9,7.1,7.33,2.27,8.59,4.29,22.000000000000007,45.4,62.60416666666667,143.0,73.42941666666668,58,COVID-19,45,1
2024-04-22,Ward-3,38.0,27.5,95.2,31.9,7.1,7.33,2.27,8.59,4.29,22.000000000000007,45.4,62.60416666666667,143.0,73.42941666666668,114,Flu,18,9
2024-04-22,Ward-3,38.0,27.5,95.2,31.9,7.1,6.78,1.23,8.78,4.87,-14.66666666666665,24.6,60.62500000000001,162.33333333333334,66.77516666666668,58,COVID-19,45,1
2024-04-22,Ward-3,38.0,27.5,95.2,31.9,7.1,6.78,1.23,8.78,4.87,-14.66666666666665,24.6,60.62500000000001,162.33333333333334,66.77516666666668,114,Flu,18,9
2024-04-27,Ward-3,27.6,34.6,149.0,27.7,23.8,6.84,5.08,8.36,1.15,-10.666666666666677,101.6,65.0,38.33333333333333,46.742666666666665,27,Typhoid,40,7
2024-05-04,Ward-3,20.5,30.4,26.3,24.9,5.5,7.37,3.71,5.88,1.4,24.66666666666667,74.2,90.83333333333331,46.66666666666666,61.248666666666665,0,Dengue,71,2
2024-05-08,Ward-3,12.0,78.7,135.4,25.4,15.1,7.04,5.02,8.35,1.9,2.6666666666666687,100.4,65.10416666666667,63.33333333333333,56.51941666666667,71,Typhoid,1,3
2024-05-14,Ward-3,38.9,27.6,97.7,34.8,18.9,7.08,3.72,8.3,2.47,5.3333333333333375,74.4,65.62499999999999,82.33333333333334,58.44316666666667,23,Typhoid,76,7
2024-05-19,Ward-3,21.4,29.8,1.4,48.2,27.5,7.04,5.93,5.12,2.28,2.6666666666666687,118.6,98.75,75.99999999999999,74.41766666666666,104,Cholera,54,1
2024-05-20,Ward-3,21.0,60.6,122.0,38.6,14.8,7.63,4.16,6.59,1.74,41.99999999999999,83.2,83.4375,57.99999999999999,67.16075,61,COVID-19,16,1
2024-05-20,Ward-3,21.0,60.6,122.0,38.6,14.8,7.63,4.16,6.59,1.74,41.99999999999999,83.2,83.4375,57.99999999999999,67.16075,112,Dengue,15,8
2024-05-20,Ward-3,21.0,60.6,122.0,38.6,14.8,6.84,4.22,5.03,3.33,-10.666666666666677,84.39999999999999,99.6875,111.0,76.13108333333335,61,COVID-19,16,1
2024-05-20,Ward-3,21.0,60.6,122.0,38.6,14.8,6.84,4.22,5.03,3.33,-10.666666666666677,84.39999999999999,99.6875,111.0,76.13108333333335,112,Dengue,15,8
2024-05-20,Ward-3,26.8,59.3,29.7,42.3,20.4,7.63,4.16,6.59,1.74,41.99999999999999,83.2,83.4375,57.99999999999999,67.16075,61,COVID-19,16,1
2024-05-20,Ward-3,26.8,59.3,29.7,42.3,20.4,7.63,4.16,6.59,1.74,41.99999999999999,83.2,83.4375,57.99999999999999,67.16075,112,Dengue,15,8
2024-05-20,Ward-3,26.8,59.3,29.7,42.3,20.4,6.84,4.22,5.03,3.33,-10.666666666666677,84.39999999999999,99.6875,111.0,76.13108333333335,61,COVID-19,16,1
2024-05-20,Ward-3,26.8,59.3,29.7,42.3,20.4,6.84,4.22,5.03,3.33,-10.666666666666677,84.39999999999999,99.6875,111.0,76.13108333333335,112,Dengue,15,8
2024-05-25,Ward-3,11.1,78.4,141.4,43.3,17.8,7.13,3.76,8.0,2.63,8.66666666666666,75.2,68.75,87.66666666666666,61.86033333333333,2,Dengue,22,1
2024-05-31,Ward-3,38.1,92.0,8.3,22.7,22.5,7.39,2.99,6.06,3.85,25.99999999999998,59.80000000000001,88.95833333333333,128.33333333333334,81.46716666666667,86,COVID-19,37,8
2024-05-31,Ward-3,38.1,92.0,8.3,22.7,22.5,7.39,2.99,6.06,3.85,25.99999999999998,59.80000000000001,88.95833333333333,128.33333333333334,81.46716666666667,100,Flu,13,0
2024-05-31,Ward-3,38.1,92.0,8.3,22.7,22.5,6.8,5.34,5.86,4.11,-13.333333333333345,106.8,91.04166666666666,137.0,83.46883333333334,86,COVID-19,37,8
2024-05-31,Ward-3,38.1,92.0,8.3,22.7,22.5,6.8,5.34,5.86,4.11,-13.333333333333345,106.8,91.04166666666666,137.0,83.46883333333334,100,Flu,13,0
2024-05-31,Ward-3,29.6,88.9,46.9,23.7,16.9,7.39,2.99,6.06,3.85,25.99999999999998,59.80000000000001,88.95833333333333,128.33333333333334,81.46716666666667,86,COVID-19,37,8
2024-05-31,Ward-3,29.6,88.9,46.9,23.7,16.9,7.39,2.99,6.06,3.85,25.99999999999998,59.80000000000001,88.95833333333333,128.33333333333334,81.46716666666667,100,Flu,13,0
2024-05-31,Ward-3,29.6,88.9,46.9,23.7,16.9,6.8,5.34,5.86,4.11,-13.333333333333345,106.8,91.04166666666666,137.0,83.46883333333334,86,COVID-19,37,8
2024-05-31,Ward-3,29.6,88.9,46.9,23.7,16.9,6.8,5.34,5.86,4.11,-13.333333333333345,106.8,91.04166666666666,137.0,83.46883333333334,100,Flu,13,0
2024-06-03,Ward-3,11.2,88.5,156.1,33.4,16.9,7.16,1.03,6.9,1.59,10.666666666666677,20.6,80.20833333333333,53.0,47.7535,96,Typhoid,22,8
2024-06-06,Ward-3,20.9,46.5,192.0,41.3,19.9,7.39,4.24,4.12,1.36,25.99999999999998,84.80000000000001,109.16666666666669,45.333333333333336,69.09800000000001,118,Malaria,25,2
2024-06-10,Ward-3,10.8,49.3,53.3,1.5,5.1,7.28,3.52,6.84,3.23,18.66666666666669,70.39999999999999,80.83333333333333,107.66666666666669,73.00066666666667,68,Dengue,59,7
2024-06-16,Ward-3,16.2,58.6,119.4,44.2,21.0,6.75,3.73,5.16,2.95,-16.666666666666664,74.6,98.33333333333331,98.33333333333334,69.23600000000002,96,Cholera,29,7
2024-06-22,Ward-3,21.7,93.5,40.8,21.0,29.6,7.01,5.78,6.27,2.03,0.6666666666666525,115.6,86.77083333333334,67.66666666666666,67.09141666666667,66,Flu,65,4
2024-06-27,Ward-3,16.8,72.4,190.6,34.5,8.9,7.21,5.95,5.51,2.68,13.999999999999998,119.0,94.6875,89.33333333333334,79.32708333333333,32,Typhoid,65,8
2024-06-30,Ward-3,38.7,78.5,117.9,31.9,15.9,7.0,5.57,4.89,1.76,0.0,111.4,101.14583333333336,58.66666666666666,68.64025000000001,88,Cholera,51,5
2024-07-05,Ward-3,10.8,48.1,153.3,33.0,11.0,7.0,3.94,6.58,1.79,0.0,78.8,83.54166666666667,59.66666666666667,57.71883333333334,89,COVID-19,24,7
2024-07-08,Ward-3,37.7,74.0,105.7,11.9,28.4,7.21,5.36,4.36,2.01,13.999999999999998,107.2,106.66666666666669,67.0,75.25866666666667,0,Flu,31,5
2024-07-11,Ward-3,14.3,92.7,130.6,6.8,8.7,7.6,3.78,7.22,2.49,39.99999999999997,75.6,76.875,83.0,70.2735,118,Flu,59,3
2024-07-18,Ward-3,37.8,85.5,114.1,26.7,21.7,7.58,4.47,7.44,1.6,38.66666666666667,89.39999999999999,74.58333333333333,53.333333333333336,63.10233333333333,35,Flu,72,9
2024-07-22,Ward-3,28.3,80.4,180.8,5.8,24.0,6.68,1.65,5.07,3.23,-21.33333333333335,32.99999999999999,99.27083333333331,107.66666666666669,64.48541666666667,24,Dengue,15,7
2024-07-23,Ward-3,14.1,94.1,193.4,20.7,19.5,7.19,4.33,7.57,2.77,12.666666666666693,86.6,73.22916666666667,92.33333333333331,67.39391666666668,92,Cholera,3,8
2024-07-27,Ward-3,27.8,33.5,176.3,43.4,17.0,6.07,3.75,4.19,1.18,-61.99999999999998,75.0,108.4375,39.33333333333333,46.24208333333335,99,Typhoid,62,9
2024-08-07,Ward-3,25.6,45.5,199.3,4.1,27.4,7.09,2.43,4.45,2.67,5.999999999999991,48.6,105.72916666666666,89.0,69.96391666666666,75,Typhoid,38,3
2024-08-07,Ward-3,25.6,45.5,199.3,4.1,27.4,7.09,2.43,4.45,2.67,5.999999999999991,48.6,105.72916666666666,89.0,69.96391666666666,114,Malaria,64,4
2024-08-07,Ward-3,25.6,45.5,199.3,4.1,27.4,7.14,3.24,8.32,2.8,9.33333333333331,64.8,65.41666666666667,93.33333333333331,60.79633333333333,75,Typhoid,38,3
2024-08-07,Ward-3,25.6,45.5,199.3,4.1,27.4,7.14,3.24,8.32,2.8,9.33333333333331,64.8,65.41666666666667,93.33333333333331,60.79633333333333,114,Malaria,64,4
2024-08-07,Ward-3,35.8,70.3,143.1,34.4,29.0,7.09,2.43,4.45,2.67,5.999999999999991,48.6,105.72916666666666,89.0,69.96391666666666,75,Typhoid,38,3
2024-08-07,Ward-3,35.8,70.3,143.1,34.4,29.0,7.09,2.43,4.45,2.67,5.999999999999991,48.6,105.72916666666666,89.0,69.96391666666666,114,Malaria,64,4
2024-08-07,Ward-3,35.8,70.3,143.1,34.4,29.0,7.14,3.24,8.32,2.8,9.33333333333331,64.8,65.41666666666667,93.33333333333331,60.79633333333333,75,Typhoid,38,3
2024-08-07,Ward-3,35.8,70.3,143.1,34.4,29.0,7.14,3.24,8.32,2.8,9.33333333333331,64.8,65.41666666666667,93.33333333333331,60.79633333333333,114,Malaria,64,4
2024-08-31,Ward-3,23.5,68.0,90.9,19.3,5.5,7.61,5.77,8.97,4.79,40.66666666666669,115.4,58.64583333333333,159.66666666666666,92.05691666666668,98,Cholera,33,8
2024-09-03,Ward-3,11.4,40.2,98.3,42.8,24.0,6.5,2.07,8.78,2.18,-33.33333333333333,41.4,60.62500000000001,72.66666666666667,40.24983333333334,92,Flu,48,7
2024-09-09,Ward-3,10.7,85.6,37.6,7.3,7.1,7.16,1.1,7.02,4.99,10.666666666666677,22.000000000000004,78.95833333333334,166.33333333333334,79.28583333333334,62,Malaria,7,8
2024-09-11,Ward-3,13.4,47.6,2.3,11.0,17.8,7.21,4.43,7.04,4.64,13.999999999999998,88.6,78.75,154.66666666666666,87.33766666666668,66,Typhoid,50,1
2024-09-17,Ward-3,17.7,50.4,92.5,49.7,20.1,6.71,3.54,4.59,2.24,-19.333333333333336,70.8,104.27083333333331,74.66666666666667,63.43341666666667,65,Dengue,4,5
2024-09-21,Ward-3,21.9,88.6,61.3,46.0,18.5,6.4,1.4,4.75,2.08,-39.99999999999997,28.0,102.60416666666669,69.33333333333334,49.97875000000002,42,Malaria,65,5
2024-09-22,Ward-3,31.2,45.5,107.7,2.2,8.1,7.29,5.15,6.89,4.19,19.333333333333336,103.0,80.3125,139.66666666666669,87.14625000000001,47,COVID-19,49,3
2024-09-28,Ward-3,17.8,57.0,82.0,36.0,27.1,7.12,1.7,5.75,1.2,8.000000000000007,34.0,92.1875,40.0,49.743750000000006,56,Malaria,12,1
2024-09-30,Ward-3,15.6,26.2,97.7,26.0,17.4,7.62,1.83,8.43,2.35,41.333333333333336,36.6,64.27083333333333,78.33333333333333,58.734750000000005,7,Dengue,31,1
2024-09-30,Ward-3,15.6,26.2,97.7,26.0,17.4,7.62,1.83,8.43,2.35,41.333333333333336,36.6,64.27083333333333,78.33333333333333,58.734750000000005,15,Cholera,9,4
2024-09-30,Ward-3,15.6,26.2,97.7,26.0,17.4,6.91,2.74,6.07,2.57,-5.999999999999991,54.8,88.85416666666667,85.66666666666666,61.64508333333334,7,Dengue,31,1
2024-09-30,Ward-3,15.6,26.2,97.7,26.0,17.4,6.91,2.74,6.07,2.57,-5.999999999999991,54.8,88.85416666666667,85.66666666666666,61.64508333333334,15,Cholera,9,4
2024-09-30,Ward-3,11.5,44.8,80.1,3.4,22.3,7.62,1.83,8.43,2.35,41.333333333333336,36.6,64.27083333333333,78.33333333333333,58.734750000000005,7,Dengue,31,1
2024-09-30,Ward-3,11.5,44.8,80.1,3.4,22.3,7.62,1.83,8.43,2.35,41.333333333333336,36.6,64.27083333333333,78.33333333333333,58.734750000000005,15,Cholera,9,4
2024-09-30,Ward-3,11.5,44.8,80.1,3.4,22.3,6.91,2.74,6.07,2.57,-5.999999999999991,54.8,88.85416666666667,85.66666666666666,61.64508333333334,7,Dengue,31,1
2024-09-30,Ward-3,11.5,44.8,80.1,3.4,22.3,6.91,2.74,6.07,2.57,-5.999999999999991,54.8,88.85416666666667,85.66666666666666,61.64508333333334,15,Cholera,9,4
2024-10-11,Ward-3,38.4,58.6,23.5,6.8,6.9,7.07,5.06,6.3,4.37,4.666666666666686,101.2,86.45833333333334,145.66666666666669,87.40116666666668,50,Malaria,31,1
2024-10-15,Ward-3,34.6,49.7,26.8,45.6,22.8,7.71,3.92,4.36,1.61,47.333333333333336,78.4,106.66666666666669,53.66666666666667,74.25066666666667,48,Dengue,20,4
2024-10-26,Ward-3,16.9,70.9,2.6,36.6,15.5,7.64,1.76,5.48,1.19,42.66666666666665,35.2,95.0,39.66666666666666,58.42533333333333,39,Malaria,55,4
2024-10-26,Ward-3,16.9,70.9,2.6,36.6,15.5,7.64,1.76,5.48,1.19,42.66666666666665,35.2,95.0,39.66666666666666,58.42533333333333,51,Typhoid,2,2
2024-10-26,Ward-3,16.9,70.9,2.6,36.6,15.5,6.69,3.76,8.52,4.12,-20.666666666666643,75.2,63.33333333333334,137.33333333333334,67.47200000000001,39,Malaria,55,4
2024-10-26,Ward-3,16.9,70.9,2.6,36.6,15.5,6.69,3.76,8.52,4.12,-20.666666666666643,75.2,63.33333333333334,137.33333333333334,67.47200000000001,51,Typhoid,2,2
2024-10-26,Ward-3,17.1,70.5,88.4,26.6,12.9,7.64,1.76,5.48,1.19,42.66666666666665,35.2,95.0,39.66666666666666,58.42533333333333,39,Malaria,55,4
2024-10-26,Ward-3,17.1,70.5,88.4,26.6,12.9,7.64,1.76,5.48,1.19,42.66666666666665,35.2,95.0,39.66666666666666,58.42533333333333,51,Typhoid,2,2
2024-10-26,Ward-3,17.1,70.5,88.4,26.6,12.9,6.69,3.76,8.52,4.12,-20.666666666666643,75.2,63.33333333333334,137.33333333333334,67.47200000000001,39,Malaria,55,4
2024-10-26,Ward-3,17.1,70.5,88.4,26.6,12.9,6.69,3.76,8.52,4.12,-20.666666666666643,75.2,63.33333333333334,137.33333333333334,67.47200000000001,51,Typhoid,2,2
2024-10-30,Ward-3,28.3,71.7,104.6,33.0,18.4,7.86,1.3,4.22,2.23,57.33333333333336,26.0,108.125,74.33333333333333,74.34916666666668,18,Cholera,38,1
2024-11-02,Ward-3,21.8,89.9,2.3,15.9,23.0,6.88,3.07,7.93,2.21,-8.000000000000007,61.4,69.47916666666667,73.66666666666667,52.31358333333334,62,COVID-19,57,4
2024-11-05,Ward-3,10.9,46.9,106.9,8.8,25.6,7.02,1.54,5.56,1.11,1.333333333333305,30.8,94.16666666666669,37.00000000000001,47.598,57,Flu,0,0
2024-11-05,Ward-3,10.9,46.9,106.9,8.8,25.6,7.02,1.54,5.56,1.11,1.333333333333305,30.8,94.16666666666669,37.00000000000001,47.598,100,Typhoid,64,9
2024-11-05,Ward-3,10.9,46.9,106.9,8.8,25.6,6.91,3.37,5.28,4.2,-5.999999999999991,67.4,97.08333333333334,140.0,81.67233333333334,57,Flu,0,0
2024-11-05,Ward-3,10.9,46.9,106.9,8.8,25.6,6.91,3.37,5.28,4.2,-5.999999999999991,67.4,97.08333333333334,140.0,81.67233333333334,100,Typhoid,64,9
2024-11-05,Ward-3,10.2,39.5,147.2,40.4,11.0,7.02,1.54,5.56,1.11,1.333333333333305,30.8,94.16666666666669,37.00000000000001,47.598,57,Flu,0,0
2024-11-05,Ward-3,10.2,39.5,147.2,40.4,11.0,7.02,1.54,5.56,1.11,1.333333333333305,30.8,94.16666666666669,37.00000000000001,47.598,100,Typhoid,64,9
2024-11-05,Ward-3,10.2,39.5,147.2,40.4,11.0,6.91,3.37,5.28,4.2,-5.999999999999991,67.4,97.08333333333334,140.0,81.67233333333334,57,Flu,0,0
2024-11-05,Ward-3,10.2,39.5,147.2,40.4,11.0,6.91,3.37,5.28,4.2,-5.999999999999991,67.4,97.08333333333334,140.0,81.67233333333334,100,Typhoid,64,9
2024-11-20,Ward-3,40.0,42.0,8.6,49.1,17.8,7.42,4.82,6.25,1.86,28.0,96.4,86.97916666666666,62.0,68.51691666666666,88,Cholera,13,3
2024-11-28,Ward-3,10.6,69.1,155.4,32.6,21.7,7.11,1.65,8.36,2.87,7.333333333333354,32.99999999999999,65.0,95.66666666666669,55.78000000000001,118,Cholera,23,7
2024-12-01,Ward-3,20.9,36.9,74.2,14.7,12.4,7.19,3.65,4.83,1.67,12.666666666666693,73.0,101.77083333333334,55.66666666666666,64.65541666666668,66,Cholera,25,4
2024-12-01,Ward-3,20.9,36.9,74.2,14.7,12.4,7.19,3.65,4.83,1.67,12.666666666666693,73.0,101.77083333333334,55.66666666666666,64.65541666666668,75,Malaria,36,4
2024-12-01,Ward-3,20.9,36.9,74.2,14.7,12.4,7.43,5.63,4.16,2.32,28.666666666666647,112.6,108.75,77.33333333333333,82.951,66,Cholera,25,4
2024-12-01,Ward-3,20.9,36.9,74.2,14.7,12.4,7.43,5.63,4.16,2.32,28.666666666666647,112.6,108.75,77.33333333333333,82.951,75,Malaria,36,4
2024-12-01,Ward-3,16.3,76.3,82.1,27.8,8.1,7.19,3.65,4.83,1.67,12.666666666666693,73.0,101.77083333333334,55.66666666666666,64.65541666666668,66,Cholera,25,4
2024-12-01,Ward-3,16.3,76.3,82.1,27.8,8.1,7.19,3.65,4.83,1.67,12.666666666666693,73.0,101.77083333333334,55.66666666666666,64.65541666666668,75,Malaria,36,4
2024-12-01,Ward-3,16.3,76.3,82.1,27.8,8.1,7.43,5.63,4.16,2.32,28.666666666666647,112.6,108.75,77.33333333333333,82.951,66,Cholera,25,4
2024-12-01,Ward-3,16.3,76.3,82.1,27.8,8.1,7.43,5.63,4.16,2.32,28.666666666666647,112.6,108.75,77.33333333333333,82.951,75,Malaria,36,4
2024-12-12,Ward-3,14.9,61.5,183.9,39.9,26.3,7.4,4.24,7.5,1.99,26.66666666666669,84.80000000000001,73.95833333333334,66.33333333333333,63.15383333333335,93,COVID-19,3,9
2024-12-15,Ward-3,10.1,42.1,196.4,22.5,9.5,7.69,5.38,4.17,1.45,46.00000000000002,107.6,108.64583333333331,48.333333333333336,77.80891666666668,68,Dengue,57,2
2024-12-19,Ward-3,19.1,30.9,157.6,37.4,23.9,6.69,1.28,7.44,4.93,-20.666666666666643,25.6,74.58333333333333,164.33333333333334,70.92100000000002,100,COVID-19,48,8
2024-12-20,Ward-3,38.5,25.5,139.4,22.3,22.1,7.07,5.19,7.04,3.73,4.666666666666686,103.8,78.75,124.33333333333334,79.22300000000001,117,Cholera,23,4
2025-01-06,Ward-3,38.3,21.4,12.1,18.3,17.2,6.69,5.24,5.52,1.92,-20.666666666666643,104.8,94.58333333333334,64.0,62.29966666666668,32,Cholera,68,9
2025-01-07,Ward-3,40.6,44.2,51.7,23.2,21.0,7.82,1.9,4.09,4.55,54.666666666666686,38.0,109.47916666666666,151.66666666666666,97.79625,60,Flu,60,1
2025-01-08,Ward-3,14.0,56.0,14.1,21.2,17.6,6.55,5.95,5.53,2.2,-30.00000000000001,119.0,94.47916666666669,73.33333333333334,65.09625,50,Cholera,9,4
2025-01-13,Ward-3,41.7,32.1,175.2,9.6,10.9,7.42,1.62,4.84,4.02,28.0,32.4,101.66666666666666,134.0,83.43066666666667,45,Dengue,20,9
2025-01-13,Ward-3,41.7,32.1,175.2,9.6,10.9,7.42,1.62,4.84,4.02,28.0,32.4,101.66666666666666,134.0,83.43066666666667,114,Flu,63,1
2025-01-13,Ward-3,41.7,32.1,175.2,9.6,10.9,6.76,2.67,8.61,1.06,-16.000000000000014,53.400000000000006,62.39583333333334,35.333333333333336,36.13191666666667,45,Dengue,20,9
2025-01-13,Ward-3,41.7,32.1,175.2,9.6,10.9,6.76,2.67,8.61,1.06,-16.000000000000014,53.400000000000006,62.39583333333334,35.333333333333336,36.13191666666667,114,Flu,63,1
2025-01-13,Ward-3,39.3,93.8,43.4,10.5,12.5,7.42,1.62,4.84,4.02,28.0,32.4,101.66666666666666,134.0,83.43066666666667,45,Dengue,20,9
2025-01-13,Ward-3,39.3,93.8,43.4,10.5,12.5,7.42,1.62,4.84,4.02,28.0,32.4,101.66666666666666,134.0,83.43066666666667,114,Flu,63,1
2025-01-13,Ward-3,39.3,93.8,43.4,10.5,12.5,6.76,2.67,8.61,1.06,-16.000000000000014,53.400000000000006,62.39583333333334,35.333333333333336,36.13191666666667,45,Dengue,20,9
2025-01-13,Ward-3,39.3,93.8,43.4,10.5,12.5,6.76,2.67,8.61,1.06,-16.000000000000014,53.400000000000006,62.39583333333334,35.333333333333336,36.13191666666667,114,Flu,63,1
2025-01-21,Ward-3,32.3,64.9,54.4,37.6,11.3,6.74,1.41,5.53,2.63,-17.33333333333332,28.2,94.47916666666669,87.66666666666666,57.36825,33,Dengue,53,4
2025-01-24,Ward-3,41.8,35.1,131.9,46.0,10.7,6.66,4.56,8.43,3.06,-22.666666666666657,91.2,64.27083333333333,102.0,60.01741666666667,35,Flu,34,6
2025-01-27,Ward-3,20.7,31.6,58.6,37.7,22.8,6.36,4.56,4.38,4.79,-42.66666666666665,91.2,106.45833333333331,159.66666666666666,86.10783333333333,72,Dengue,53,8
2025-02-03,Ward-3,11.0,42.7,131.8,22.7,29.8,6.92,3.96,4.06,1.01,-5.3333333333333375,79.2,109.79166666666669,33.666666666666664,58.25450000000001,36,Malaria,74,2
2025-02-11,Ward-3,10.4,63.4,44.4,9.7,26.2,7.15,4.09,6.55,1.01,10.000000000000025,81.8,83.85416666666667,33.666666666666664,53.22508333333335,58,Flu,11,8
2025-02-12,Ward-3,21.9,31.9,102.0,36.3,24.0,7.02,5.72,8.21,1.66,1.333333333333305,114.4,66.56249999999999,55.333333333333336,56.72191666666666,99,Dengue,32,7
2025-02-23,Ward-3,33.7,67.7,76.3,39.4,19.2,7.0,2.07,8.61,1.2,0.0,41.4,62.39583333333334,40.0,39.038583333333335,11,Cholera,73,8
2025-02-26,Ward-3,11.4,38.1,126.2,49.6,26.2,7.36,4.1,7.52,4.75,24.00000000000002,82.0,73.75,158.33333333333331,87.80833333333334,99,Dengue,56,7
2025-03-01,Ward-3,31.9,22.5,68.2,27.6,11.9,7.12,3.82,7.41,1.97,8.000000000000007,76.4,74.89583333333333,65.66666666666666,57.83525,15,Malaria,15,1
2025-03-06,Ward-3,12.4,54.3,81.7,22.9,29.6,6.87,1.57,8.54,1.06,-8.66666666666666,31.4,63.12500000000001,35.333333333333336,34.47316666666667,92,Typhoid,31,0
2025-03-12,Ward-3,16.9,47.6,199.4,30.6,21.3,7.26,2.22,4.4,4.97,17.33333333333332,44.400000000000006,106.25,165.66666666666666,93.429,45,Dengue,25,6
2025-03-14,Ward-3,32.5,37.5,28.5,15.1,7.4,6.58,5.64,6.04,2.39,-28.0,112.79999999999998,89.16666666666666,79.66666666666667,64.51133333333334,41,COVID-19,24,3
2025-03-29,Ward-3,33.2,74.7,109.7,36.0,13.8,7.13,4.39,5.22,3.42,8.66666666666666,87.79999999999998,97.70833333333331,114.0,81.0955,60,COVID-19,14,9
2025-03-30,Ward-3,13.5,31.2,22.4,15.2,7.2,6.97,3.41,4.74,3.16,-2.000000000000017,68.2,102.70833333333331,105.33333333333334,74.88616666666667,53,Flu,41,8
2025-04-09,Ward-3,12.8,48.4,46.0,25.7,12.5,7.36,3.44,8.76,3.79,24.00000000000002,68.8,60.83333333333334,126.33333333333334,72.34466666666668,2,Cholera,8,5
2025-04-11,Ward-3,24.7,70.2,88.6,32.7,8.9,7.07,1.37,8.17,1.26,4.666666666666686,27.4,66.97916666666667,42.0,39.94358333333334,91,Cholera,10,2
2025-04-14,Ward-3,30.5,92.3,145.0,18.4,8.1,7.39,3.33,8.75,3.7,25.99999999999998,66.60000000000001,60.9375,123.33333333333334,71.62808333333334,57,Flu,27,8
2025-04-15,Ward-3,12.0,41.4,69.9,7.1,10.7,7.2,3.62,5.12,3.48,13.333333333333345,72.39999999999999,98.75,116.0,80.57233333333333,31,COVID-19,68,8
2025-05-04,Ward-3,28.0,77.0,55.9,21.9,25.6,7.21,3.96,4.5,3.08,13.999999999999998,79.2,105.20833333333331,102.66666666666666,80.26950000000001,71,COVID-19,22,1
2025-05-07,Ward-3,22.2,20.3,40.9,6.2,12.9,6.98,3.06,6.54,1.56,-1.333333333333305,61.2,83.95833333333333,52.0,52.60450000000001,27,Cholera,68,3
2025-05-08,Ward-3,18.3,80.0,29.4,8.6,9.1,6.68,4.08,7.45,2.46,-21.33333333333335,81.60000000000001,74.47916666666666,82.0,56.64558333333333,91,Flu,34,3
2025-05-10,Ward-3,39.5,49.3,27.3,24.5,6.9,6.92,1.85,7.95,1.78,-5.3333333333333375,37.0,69.27083333333333,59.333333333333336,44.912083333333335,59,Typhoid,39,0
2025-05-14,Ward-3,31.6,73.4,61.1,6.4,21.4,7.07,1.86,7.54,3.13,4.666666666666686,37.2,73.54166666666666,104.33333333333331,61.19616666666667,117,COVID-19,62,4
